Dis_to_TertiaryHistory2.tif,wh_df_dem.tif,wh_df_pre.tif,wh_df_slope.tif,wh_df_tem.tif,wh_dist_gov.tif,wh_dist_highspdstation.tif,wh_dist_highway.tif,wh_dist_openwater.tif,wh_dist_primary.tif,wh_dist_railway.tif,wh_dist_secondary.tif,wh_dist_trunk.tif,wh_gdp2010.tif,wh_Pop.tif,wh_soiltype.tif,Type
0.0430888,0.247588,0.725714,0.107554,0.63354,0.364963,0.141596,0.119758,0.0962789,0.00593341,0.0632633,0.0410779,0.123014,0.00343539,0,0.463373,0
0.0151295,0.247588,0.685714,0.037622,0.720496,0.317861,0.270946,0.00812212,0.156022,0.0213932,0.0518866,0.00431801,0.119294,0.00343539,0,0.463373,0
0.0287504,0.21865,0.6,0.102535,0.670807,0.384695,0.11569,0.153872,0.0113954,0.0509721,0.0317405,0.0587313,0.126364,0.00246971,0,0.463373,1
0.00252158,0.231511,0.451429,0.130265,0.645963,0.41594,0.712869,0.0147825,0.00893927,0.13067,0.0459514,0.0714758,0.0321911,0.00260712,0.00964336,0.463373,0
0.0306764,0.247588,0.388571,0.0844659,0.68323,0.429492,0.62101,0.148909,0.00948152,0.185745,0.0752431,0.163201,0.0475175,0.0240275,0,0.90971,0
0.0440375,0.228296,0.422857,0.0677888,0.714286,0.476842,0.535969,0.0621223,0,0.145725,0.138235,0.142069,0.0783153,0.0161351,0.00127515,0.262351,0
0.163903,0.231511,0.388571,0.0420602,0.68944,0.517619,0.470706,0.0322656,0,0.202954,0.1051,0.207624,0.106099,0.00162811,0,0.262351,0
0.0936047,0.22508,0.531429,0.0511614,0.683229,0.292542,0.270924,0.0372756,0.012642,0.0484218,0.107096,0.0274797,0.0705758,0.00332457,0,0.90971,0
0.0410484,0.228296,0.6,0.0531932,0.670807,0.371352,0.135494,0.127431,0.0706711,0.0225157,0.0553898,0.0540183,0.12503,0.00343539,0,0.463373,0
0.0126079,0.244373,0.777143,0.0420602,0.658385,0.324257,0.237533,0.0346977,0.282419,0.0744873,0.014314,0.0457994,0.116998,0.0291593,0,0.463373,0
0.00909169,0.302251,0.297143,0.0490452,0.521739,0.384357,0.429119,0.109291,0.196486,0.098466,0.440536,0.182612,0.26793,0.0029111,0,0.463373,0
0,0.250804,0.285714,0.0420602,0.571429,0.374809,0.440044,0.103776,0.162451,0.0882064,0.432257,0.171665,0.257634,0.0139551,0.0170552,0.252129,0
0.0100863,0.250804,0.451429,0.116638,0.621118,0.421772,0.734802,0.0250752,0.099242,0.12232,0.0772206,0.0427461,0.0303692,0.00929828,0,0.463373,0
0.0287504,0.209003,0.417143,0,0.664596,0.416003,0.69167,0.0538952,0,0.0379923,0.0130329,0.051906,0.0366489,0.00333711,0,0.998296,1
0.00756474,0.21865,0.411429,0.0538534,0.664596,0.42071,0.654873,0.103667,0.00316051,0.0769515,0.0330352,0.0543624,0.0412173,0.00227016,0,0.90971,1
0.0845388,0.263666,0.405714,0.106239,0.701863,0.503779,0.504136,0.0101527,0.00632102,0.149399,0.137268,0.207624,0.0910251,0.00463223,0,0.821124,1
0,0.221865,0.462857,0.0303343,0.664596,0.412948,0.375305,0.144845,0.0474076,0.302511,0.10121,0.322683,0.115017,0.00272451,0,0.247019,0
0.124045,0.21865,0.485714,0.0303343,0.677018,0.33669,0.315563,0.0379063,0.0582769,0.0852843,0.153005,0.125185,0.0801464,0.00259032,0,0.998296,0
0.086325,0.247588,0.531429,0.059465,0.645962,0.301371,0.280635,0.0211994,0.0537286,0.0178002,0.119253,0.0274797,0.0714927,0.00332457,0,0.90971,0
0.0870585,0.250804,0.531429,0.0983333,0.683229,0.299857,0.279011,0.0237668,0.0474076,0.0226715,0.117224,0.0274797,0.0712821,0.00332457,0,0.90971,0
0.0693779,0.215434,0.48,0.0237975,0.658385,0.32816,0.0503252,0.145044,0,0.0831101,0.0335455,0.142331,0.138977,0.00128942,0.0277346,0.998296,1
0.393569,0.22508,0.182857,0.0751919,0.503105,0.516675,0.303057,0.0602695,0.293842,0.0319524,0.239166,0.188441,0.217815,0.00255599,0.00637577,0.262351,0
0.360806,0.228296,0.182857,0.0356922,0.503105,0.515752,0.298374,0.0566551,0.283267,0.0605673,0.244136,0.220176,0.214538,0.00255599,0,0.262351,0
0.0126079,0.212219,0.417143,0.0252408,0.645962,0.417718,0.683206,0.0661872,0.0223482,0.00956733,0.00103034,0.0152665,0.0383197,0.00333711,0,0.90971,0
0,0.21865,0.457143,0.0252408,0.658384,0.387208,0.360565,0.10879,0.105629,0.233644,0.119564,0.292766,0.102885,0.0319361,0.0108388,0.247019,1
0.0201726,0.221865,0.685714,0.0168282,0.720496,0.322242,0.280523,0.00203053,0.127247,0.00593341,0.0626732,0.0193107,0.123014,0.00338308,0,0.463373,0
0.11591,0.212219,0.634286,0.185777,0.757764,0.338841,0.289354,0.0552551,0,0.157632,0.151109,0.13154,0.127938,0.00198942,0,0.463373,0
0.00504316,0.292605,0.297143,0.0672661,0.521739,0.386261,0.429647,0.112369,0.193824,0.104266,0.442007,0.189403,0.268692,0.0029111,0,0.463373,0
0.0232478,0.244373,0.348571,0.0957959,0.602484,0.348713,0.6353,0.0904555,0.0341861,0.108794,0.191239,0.0366396,0.0974835,0.00689067,0.000239091,0.463373,0
0.00756474,0.270096,0.462857,0.059465,0.590062,0.409216,0.726626,0.0732118,0.222339,0.119408,0.107165,0.0427461,0.0371074,0.00329863,0.000199243,0.463373,0
0.0207935,0.21865,0.4,0.0303343,0.658385,0.426392,0.641524,0.120642,0,0.122176,0.0506546,0.0943068,0.044364,0.00227016,0,0.90971,1
0.153568,0.231511,0.388571,0.0266059,0.68944,0.52171,0.473966,0.0316203,0,0.193706,0.108622,0.213731,0.105987,0,0,0.262351,0
0.129217,0.21865,0.457143,0.0677888,0.677018,0.377572,0.0839068,0.155153,0.0270034,0.131743,0.0146439,0.0030533,0.135065,0.00194911,0,0.463373,0
0.0304684,0.221865,0.491429,0.0761242,0.677018,0.390889,0.113626,0.15406,0,0.0632959,0.028702,0.0563,0.128829,0.00246971,0,0.463373,0
0.0226942,0.241158,0.777143,0.0531932,0.658385,0.326104,0.244987,0.0263578,0.25522,0.0951198,0.0225971,0.0213731,0.118544,0.00343539,0,0.463373,0
0.228255,0.189711,0.64,0.0538534,0.757764,0.382932,0.288597,0.102033,0.00893927,0.32439,0.205038,0.281517,0.128586,0.0128037,0,0.998296,0
0.0634918,0.228296,0.205714,0.0713398,0.534161,0.523707,0.279633,0.00517686,0.185826,0.0349013,0.290439,0.0407361,0.201725,0.00625611,0.0143056,0.262351,1
0.0253416,0.244373,0.274286,0.102192,0.52795,0.552393,0.288631,0.0507633,0.174316,0.0547033,0.323534,0.0712799,0.20845,0.0670525,0.318828,0.252129,0
0.00252158,0.237942,0.451429,0.0266059,0.614907,0.4202,0.73941,0.0545794,0.175657,0.122061,0.0986118,0.0457994,0.0331244,0.00329863,0.000199243,0.463373,0
0.0126079,0.221865,0.354286,0.0356922,0.677018,0.449722,0.587122,0.142376,0.0158025,0.176831,0.112435,0.0396928,0.0621954,0.019279,0,0.90971,0
0.0304684,0.26045,0.782857,0.0723222,0.652174,0.34493,0.189056,0.065875,0.202371,0.0500661,0.0215142,0.00863603,0.119526,0.00343539,0,0.463373,0
0.030259,0.241158,0.274286,0.116938,0.52795,0.549714,0.28872,0.0512483,0.163157,0.054121,0.323424,0.077243,0.208503,0.0670525,0.318828,0.252129,0
0.0632409,0.21865,0.257143,0.0266059,0.577639,0.506608,0.336402,0.0524019,0.157297,0.0557235,0.375419,0.149736,0.242737,0.00329863,0.00761108,0.463373,1
0.0128576,0.234727,0.742857,0.0336517,0.670807,0.326188,0.263221,0.00773203,0.19403,0.0523352,0.0430283,0.00431801,0.122061,0.00343539,0,0.463373,0
0.0678956,0.21865,0.422857,0.0844659,0.714286,0.487082,0.532707,0.0497791,0.00632102,0.129125,0.146069,0.165921,0.0832234,0.0161351,0.00127515,0.262351,1
0.102178,0.234727,0.502857,0.0428927,0.68944,0.29198,0.273783,0.027431,0.0291384,0.0344955,0.112345,0.0427461,0.0741389,0.00235296,0,0.90971,0
0.0959527,0.234727,0.457143,0.0640398,0.677018,0.387497,0.0942974,0.162442,0.0113954,0.110845,0.0123641,0.00431801,0.134456,0.00246971,0,0.463373,1
0.0285284,0.22508,0.6,0.0237975,0.670807,0.378251,0.135594,0.126089,0.0582769,0.0360915,0.0544913,0.0466065,0.128429,0.00343539,0,0.463373,0
0.0478436,0.244373,0.725714,0.0475819,0.63354,0.364007,0.15736,0.0956292,0.142784,0,0.0582302,0.00431801,0.124285,0.00329845,0,0.463373,0
0.0207935,0.244373,0.742857,0.109175,0.670807,0.327523,0.260575,0.0101527,0.203969,0.0589173,0.0400775,0.00863603,0.121738,0.00343539,0,0.463373,0
0.38328,0.234727,0.182857,0.0168282,0.503105,0.510787,0.304886,0.0536076,0.274892,0.0469452,0.244521,0.190605,0.219153,0.00255599,0.00637577,0.262351,0
0.103385,0.209003,0.262857,0,0.614907,0.343729,0.506947,0.0818911,0,0.142229,0.343839,0.0854923,0.201675,0.0022832,0,0.998296,0
0.0178303,0.21865,0.394286,0.0656729,0.695652,0.474208,0.552389,0.0815505,0.0223482,0.141857,0.13501,0.0910886,0.0763664,0.0161351,0.0057382,0.262351,0
0.0735161,0.221865,0.422857,0.00841439,0.714286,0.489166,0.531597,0.0465917,0.00446963,0.125727,0.147914,0.172559,0.0843793,0.0161351,0.00127515,0.262351,0
0,0.237942,0.525714,0.100806,0.73913,0.214216,0.15123,0.129573,0.00446963,0.0238815,0.0381226,0.0829463,0.123214,0.00186634,0,0.449744,0
0.0875319,0.311897,0.52,0.114205,0.645962,0.28844,0.0397213,0.146036,0.0113954,0.0207245,0.00742989,0.162944,0.144969,0.00854583,0.00027894,0.821124,0
0.0678488,0.209003,0.554286,0.0957959,0.757764,0.459654,0.241439,0.151203,0.0659933,0.360876,0.202107,0.204092,0.127292,0.023468,0.0279339,0.448041,0
0.131558,0.221865,0.262857,0.00841439,0.614907,0.350285,0.494246,0.0864467,0.00316051,0.140636,0.361014,0.0940594,0.213283,0.0022832,0.000318789,0.998296,0
0.136492,0.21865,0.262857,0.0237975,0.614907,0.349653,0.495706,0.0859205,0,0.14351,0.359062,0.0928624,0.212003,0.0022832,0.000318789,0.998296,0
0.00252158,0.270096,0.44,0.0490452,0.577639,0.395097,0.704245,0.100547,0.172095,0.0983228,0.122476,0.0549593,0.0518737,0.0171597,0.0221957,0.463373,0
0.00252158,0.257235,0.44,0.0693331,0.577639,0.399876,0.710808,0.100506,0.197196,0.119525,0.117015,0.0549593,0.047994,0.0171597,0.0221957,0.463373,0
0.0159479,0.247588,0.451429,0.0428927,0.645963,0.42569,0.722456,0,0.0410866,0.146808,0.0508951,0.0822125,0.0359124,0.00260712,0.000438334,0.463373,0
0,0.26045,0.348571,0.0656729,0.670807,0.455912,0.584321,0.134115,0.00948152,0.16411,0.1175,0.0222283,0.0653126,0.0175881,0,0.262351,0
0.00252158,0.254019,0.348571,0.112033,0.670807,0.45674,0.582713,0.131445,0.00316051,0.162124,0.118422,0.0164425,0.0658854,0.0175881,0,0.262351,0
0,0.234727,0.662857,0.151127,0.714285,0.330393,0.29826,0.0244086,0.0670445,0.0323901,0.0879177,0.0655571,0.128013,0.00338308,0,0.463373,1
0.0100863,0.241158,0.451429,0.0428927,0.614907,0.429406,0.746191,0.0502326,0.15717,0.136262,0.0912536,0.0610659,0.0351129,0.00329863,0.00781032,0.463373,0
0.00356605,0.231511,0.451429,0.0538534,0.645963,0.42579,0.716762,0.0109347,0.0212013,0.129397,0.04102,0.0965537,0.0375103,0.00260712,0.000438334,0.463373,0
0.00563843,0.215434,0.451429,0.0504659,0.645962,0.383763,0.361715,0.107157,0.0939687,0.237366,0.123491,0.298802,0.106016,0.00244974,0.0108388,0.998296,0
0.102923,0.202572,0.445714,0.00841439,0.664596,0.343047,0.324901,0.0500887,0.0494698,0.124912,0.155185,0.171963,0.0887138,0.00226917,0,0.998296,0
0.0351216,0.286174,0.314286,0.183715,0.465838,0.537831,0.289557,0.052657,0.11762,0.052133,0.321633,0.1126,0.209055,0.0670525,0.318828,0.252129,0
0,0.228296,0.411429,0.0237975,0.552795,0.452354,0.40841,0.134698,0,0.295981,0.0877304,0.287464,0.141178,0.00305069,0,0.449744,1
0.201553,0.192926,0.622857,0.058868,0.757764,0.384921,0.297491,0.107618,0.0141342,0.329205,0.21122,0.274406,0.132461,0.0128037,0,0.821124,0
0.00252158,0.289389,0.297143,0.230705,0.521739,0.3962,0.43062,0.121942,0.172906,0.12232,0.445977,0.210921,0.271653,0.0029111,0,0.463373,0
0.0257152,0.282958,0.782857,0.0775015,0.652174,0.346761,0.203615,0.054636,0.223146,0.026535,0.00515171,0.00965537,0.122369,0.00343539,0.0898187,0.463373,0
0.059778,0.234727,0.4,0.0336517,0.534161,0.485257,0.431579,0.100516,0.0291384,0.274493,0.087579,0.259746,0.138897,0.00554696,0,0.247019,0
0.0448955,0.244373,0.4,0.0303343,0.534161,0.478221,0.426718,0.107618,0.0449193,0.280444,0.0867691,0.267054,0.142096,0.00554696,0,0.247019,0
0.0403453,0.26045,0.542857,0.0188143,0.670807,0.220371,0.185897,0.13356,0.145692,0.167171,0.00325822,0.0511826,0.0994026,0.0683518,0.137478,0.821124,1
0.0384903,0.254019,0.742857,0.128097,0.670807,0.334633,0.257228,0.00773203,0.223861,0.0773622,0.0373348,0.0030533,0.124468,0.00343539,0,0.463373,0
0.0277374,0.22508,0.291429,0.0640398,0.546583,0.557065,0.302813,0.0662961,0.113998,0.0487118,0.340932,0.121596,0.218644,0.013732,0.0739191,0.252129,0
0.00756474,0.247588,0.462857,0.0511614,0.590062,0.409429,0.718891,0.0950345,0.221326,0.139302,0.108622,0.060143,0.0463297,0.0171597,0.0221957,0.463373,0
0.0159479,0.209003,0.457143,0.0693331,0.608695,0.39451,0.372847,0.125047,0.10079,0.275159,0.117047,0.342514,0.113974,0.00244974,0.0108388,0.247019,1
0.127608,0.21865,0.502857,0.0266059,0.658385,0.332411,0.317176,0.0379063,0.0452516,0.10614,0.15043,0.151961,0.0876794,0.00269438,0,0.998296,0
0.123789,0.21865,0.491429,0.0420602,0.683229,0.357488,0.0787035,0.163486,0,0.176652,0.032007,0.0540183,0.143238,0.00194911,0,0.463373,0
0.123583,0.21865,0.491429,0.0303343,0.683229,0.359292,0.0799402,0.163864,0.00446963,0.172212,0.0303032,0.0492329,0.142793,0.00194911,0,0.463373,0
0.113919,0.221865,0.457143,0.154097,0.677018,0.376655,0.0924987,0.16926,0.00446963,0.135302,0.0195493,0.012954,0.139559,0.00194911,0,0.463373,0
0.0473762,0.263666,0.782857,0.168551,0.652174,0.353294,0.193568,0.0550308,0.187778,0.0391785,0.0166457,0,0.123745,0.00343539,0,0.463373,0
0.305621,0.22508,0.194286,0.0908936,0.52795,0.501736,0.301074,0.034519,0.240282,0.0847875,0.262509,0.26269,0.216601,0.00255599,0,0.262351,0
0.0252158,0.231511,0.251429,0.0428927,0.559006,0.522875,0.28821,0.0365496,0.0920354,0.0309449,0.312255,0.0955833,0.207994,0.0304873,0.154413,0.252129,0
0.0315953,0.221865,0.251429,0.0266059,0.571428,0.488035,0.357473,0.0764219,0.149482,0.106735,0.394717,0.243135,0.257795,0.00842409,0.0188882,0.463373,0
0.0331662,0.244373,0.285714,0.0983333,0.571429,0.389129,0.444512,0.120145,0.187778,0.11846,0.432137,0.206024,0.260316,0.0139551,0.0170552,0.252129,0
0.00756474,0.244373,0.411429,0.112033,0.590062,0.39127,0.692724,0.108153,0.116981,0.0579533,0.131149,0.066685,0.0616696,0.0171597,0.0221957,0.463373,0
0.0237885,0.315113,0.417143,0.37231,0.645962,0.431946,0.677549,0.0690679,0.0474076,0.0309449,0.0120598,0.0110088,0.0456899,0.00333711,0.163021,0.90971,1
0.0169153,0.215434,0.417143,0.0612208,0.596273,0.422785,0.393834,0.165417,0.0494698,0.30042,0.100921,0.325029,0.128599,0.00304235,0,0.247019,1
0.0142642,0.221865,0.451429,0.0564167,0.645962,0.379778,0.35969,0.103984,0.0815632,0.236042,0.127304,0.298443,0.107372,0.00244974,0.0108388,0.998296,1
0.121717,0.228296,0.502857,0.0640398,0.68944,0.28547,0.27148,0.0276182,0.0284446,0.0349013,0.110895,0.0610659,0.077992,0.00235296,0,0.90971,0
0.00909169,0.26045,0.765714,0.00841439,0.670807,0.365567,0.170597,0.0751297,0.135017,0,0.0434823,0.0450814,0.126725,0.00329845,0,0.463373,0
0.0339244,0.247588,0.714286,0.0693331,0.708074,0.3365,0.260301,0.00321055,0.210144,0.0737272,0.0410329,0.00431801,0.126013,0.00343539,0,0.821124,0
0.0554748,0.241158,0.297143,0.209025,0.521739,0.536094,0.294541,0.0607295,0.122935,0.0688889,0.328742,0.107907,0.21264,0.0670525,0.318828,0.252129,0
0.0514304,0.22508,0.285714,0.0452982,0.565217,0.368959,0.475441,0.105792,0.0481394,0.12232,0.388936,0.134657,0.232928,0.00262858,0.0139869,0.252129,0
0.00252158,0.273312,0.462857,0.112969,0.590062,0.422666,0.733622,0.0744959,0.217065,0.145943,0.0963135,0.054619,0.0413235,0.00329863,0.00143455,0.463373,0
0.0507458,0.237942,0.394286,0.0336517,0.683229,0.516128,0.510178,0.00203053,0.0223482,0.120844,0.145293,0.24121,0.0970973,0.00671517,0,0.821124,1
0.0541406,0.212219,0.451429,0,0.645962,0.362458,0.344858,0.0803665,0.0357571,0.192026,0.139884,0.24882,0.100437,0.00226917,0,0.998296,0
0.0196942,0.228296,0.525714,0.121065,0.73913,0.208427,0.163313,0.140892,0.0880416,0.090219,0.0123641,0.0289661,0.113769,0.0050798,0.00908548,0.821124,1
0.119183,0.22508,0.491429,0.0168282,0.683229,0.354373,0.0788488,0.166014,0,0.183993,0.0348645,0.0626484,0.144878,0.00194911,0,0.463373,0
0.0478436,0.29582,0.782857,0.0266059,0.652174,0.353662,0.19843,0.0507633,0.195467,0.0415338,0.0110971,0.00431801,0.124667,0.00343539,0,0.463373,0
0,0.212219,0.651429,0.13758,0.751553,0.339103,0.302375,0.0363232,0.0466643,0.0437626,0.0962252,0.0914971,0.132411,0.00338308,0,0.463373,1
0.0454584,0.305466,0.314286,0.187998,0.465838,0.525016,0.291057,0.0509255,0.082234,0.0489281,0.318977,0.130437,0.210072,0.0304873,0.154413,0.252129,0
0.00252158,0.205788,0.525714,0.0840476,0.73913,0.205934,0.15736,0.142144,0.066671,0.068991,0.0206068,0.052264,0.117912,0.0050798,0.00908548,0.821124,0
0.0672842,0.221865,0.268571,0.0490452,0.583851,0.418106,0.416856,0.128687,0.086323,0.151273,0.439703,0.263806,0.288705,0.00502717,0,0.998296,0
0.16146,0.221865,0.377143,0.00841439,0.645962,0.533598,0.472042,0.0549745,0,0.193178,0.112307,0.25037,0.11644,0.00213336,0,0.262351,1
0.0941465,0.209003,0.491429,0.00841439,0.714285,0.243062,0.225433,0.106724,0.0223482,0.173475,0.0548505,0.111142,0.0843892,0.00293836,0,0.998296,0
0.00563843,0.250804,0.525714,0.0865264,0.73913,0.202951,0.13985,0.138583,0.00632102,0,0.048426,0.06577,0.131489,0.00186634,0,0.449744,0
0.0178303,0.241158,0.6,0.165218,0.670807,0.397943,0.125941,0.132546,0.0230088,0.0765386,0.0425944,0.0474981,0.135238,0.00343539,0,0.463373,0
0.0454584,0.241158,0.697143,0.0905054,0.677018,0.375531,0.158734,0.0899986,0.116939,0.0213932,0.0577451,0.0195506,0.130238,0.00329845,0,0.463373,0
0.00797394,0.244373,0.737143,0.0677888,0.689441,0.368641,0.171593,0.0721482,0.126183,0.0026535,0.0426939,0.0497041,0.128623,0.00329845,0,0.463373,1
0.0183574,0.279743,0.297143,0.0983333,0.521739,0.402331,0.434977,0.130097,0.170462,0.137086,0.448311,0.226953,0.271454,0.0029111,0,0.463373,0
0.0607277,0.254019,0.542857,0.0612208,0.670807,0.209667,0.173984,0.14226,0.140385,0.135329,0.00103034,0.0213731,0.107304,0.0683518,0.22626,0.821124,0
0.0151295,0.244373,0.525714,0.0428927,0.73913,0.202181,0.147699,0.143473,0.0385789,0.0344955,0.0340013,0.0549593,0.124975,0.0050798,0,0.449744,0
0.0287504,0.276527,0.782857,0.112658,0.664596,0.353324,0.207864,0.0450622,0.218441,0.0154724,0.00103034,0,0.126134,0.00343539,0.0898187,0.463373,0
0.0277374,0.228296,0.262857,0.0452982,0.552795,0.45069,0.389927,0.113028,0.0446963,0.149446,0.420986,0.360974,0.280973,0.0109614,0.0129508,0.463373,0
0.039469,0.212219,0.268571,0.0452982,0.571428,0.436178,0.402571,0.123053,0.0284446,0.16757,0.430388,0.315481,0.289998,0.00502717,0.00402471,0.252129,1
0,0.22508,0.348571,0.0118996,0.602484,0.371134,0.651961,0.109121,0,0.069042,0.171931,0.0763324,0.091981,0.00689067,0,0.463373,0
0.0203296,0.231511,0.451429,0.0640398,0.645963,0.437233,0.724471,0,0.0240697,0.145169,0.0420425,0.114732,0.0422428,0.00260712,0.000438334,0.463373,0
0.0192038,0.266881,0.422857,0.184843,0.534161,0.436413,0.691437,0.048775,0.0482431,0.044163,0.00206068,0.047694,0.0468851,0.0535656,0.163021,0.90971,0
0.032292,0.21865,0.4,0.0793005,0.534161,0.458764,0.420037,0.128975,0.0316051,0.275964,0.0930963,0.303385,0.149601,0.00305069,0,0.247019,1
0.0176511,0.237942,0.525714,0.0237975,0.73913,0.201389,0.150246,0.144959,0.049972,0.0451095,0.0298799,0.0549593,0.123049,0.0050798,0,0.449744,0
0.00252158,0.215434,0.662857,0.0356922,0.73913,0.341187,0.27894,0.0160528,0.145039,0.0391785,0.061829,0.0477916,0.131307,0.00343539,0,0.821124,0
0.120536,0.228296,0.2,0.0237975,0.571428,0.501873,0.292758,0.0028716,0.198911,0.0167822,0.29503,0.0732791,0.211015,0.0118856,0.0143056,0.262351,1
0.0554748,0.302251,0.314286,0.229069,0.465838,0.523977,0.295516,0.0613375,0.0763771,0.0655366,0.325839,0.148705,0.213283,0.0670525,0.154413,0.252129,0
0.0845388,0.231511,0.314286,0.0844659,0.57764,0.349561,0.577645,0.110557,0.0537286,0.135329,0.257464,0.0763324,0.149351,0.00793723,0.0298466,0.463373,1
0.0545501,0.244373,0.337143,0.059465,0.57764,0.354724,0.606837,0.119414,0.0929533,0.140636,0.222575,0.0732791,0.126509,0.00345721,0.000239091,0.463373,0
0.048438,0.324759,0.251429,0.478805,0.559006,0.51734,0.29404,0.0487327,0.066671,0.05307,0.32029,0.106209,0.212179,0.0304873,0.154413,0.252129,0
0.0588669,0.385852,0.314286,0.355191,0.465838,0.52478,0.29704,0.064211,0.0815632,0.0714477,0.328705,0.141674,0.214387,0.0670525,0.154413,0.252129,0
0.0590825,0.221865,0.257143,0.0531932,0.571428,0.48652,0.366087,0.0887995,0.127404,0.131743,0.403579,0.26869,0.26395,0.00842409,0.00824866,0.463373,0
0.0263261,0.247588,0.348571,0.102535,0.602484,0.367764,0.641648,0.111993,0.034909,0.10614,0.183186,0.082439,0.1008,0.00689067,0.00605698,0.463373,0
0.00252158,0.209003,0.354286,0,0.645963,0.438459,0.716428,0.0142137,0.0158025,0.110368,0.0267492,0.130437,0.0448134,0.00491613,0.00514047,0.463373,0
0.0579964,0.244373,0.542857,0.0656729,0.670807,0.206145,0.172164,0.145194,0.142923,0.132675,0,0.0183198,0.108709,0.0683518,0.22626,0.821124,1
0.0100863,0.221865,0.525714,0.0511614,0.73913,0.201451,0.158973,0.147999,0.091163,0.084912,0.0144248,0.0335863,0.11698,0.0050798,0.0383343,0.821124,0
0.0106982,0.254019,0.697143,0.0612208,0.677018,0.389583,0.144363,0.109017,0.0834398,0.0557866,0.0636147,0.00863603,0.135612,0.00343539,0,0.463373,0
0.0363668,0.244373,0.777143,0.101501,0.664596,0.365409,0.187216,0.0517686,0.147498,0.00956733,0.0247711,0.00682738,0.129174,0.00343539,0,0.463373,0
0.0435292,0.257235,0.777143,0.0511614,0.664596,0.361751,0.195671,0.0454041,0.17131,0.0237336,0.0147522,0.012954,0.128233,0.00343539,0,0.463373,0
0.00504316,0.237942,0.742857,0.0531932,0.68944,0.348269,0.237119,0.0173489,0.301062,0.0694487,0.0250904,0.0232532,0.127938,0.0291593,0,0.821124,0
0.0226942,0.237942,0.742857,0.0428927,0.68944,0.347055,0.242317,0.0128422,0.279003,0.0849535,0.0277428,0.0136548,0.127997,0.0291593,0,0.821124,0
0.0875319,0.22508,0.274286,0.0756595,0.565217,0.563306,0.325357,0.0710686,0.0790127,0.0605091,0.367761,0,0.234813,0.00595481,0.00350667,0.463373,1
0.05536,0.22508,0.251429,0.0718327,0.571428,0.490425,0.36473,0.0879715,0.128963,0.128057,0.402952,0.256477,0.262981,0.00842409,0,0.463373,0
0.0866558,0.22508,0.291429,0.105242,0.608695,0.35123,0.567389,0.112075,0.00632102,0.138897,0.270354,0.090781,0.158285,0.00793723,0.0109982,0.463373,0
0.0271583,0.247588,0.348571,0.0832048,0.602484,0.368826,0.641648,0.111993,0.0347656,0.10614,0.183186,0.082439,0.1008,0.00689067,0.00605698,0.463373,0
0.00356605,0.221865,0.394286,0.0118996,0.621118,0.439347,0.711296,0.0219166,0.0312874,0.0928346,0.0185747,0.109238,0.0461672,0.00491613,0.00514047,0.90971,0
0.059778,0.22508,0.394286,0.0511614,0.677018,0.505329,0.535295,0.0340379,0.00632102,0.0905695,0.161274,0.191215,0.0927607,0.00361357,0.00127515,0.262351,0
0.0755633,0.202572,0.485714,0.059465,0.708074,0.388168,0.109044,0.150752,0,0.122176,0.028702,0.00863603,0.141358,0.00246971,0,0.998296,0
0.00797394,0.254019,0.697143,0.0118996,0.677018,0.390042,0.145581,0.106994,0.0876436,0.0567874,0.064985,0.00431801,0.136085,0.00343539,0,0.463373,0
0.0440375,0.237942,0.697143,0.0504659,0.677018,0.380571,0.16059,0.086196,0.101136,0.0332483,0.0564811,0.0302261,0.133366,0.00329845,0,0.463373,0
0.0406593,0.26045,0.777143,0.0475819,0.664596,0.362461,0.196833,0.0435974,0.17195,0.0226715,0.013552,0.0172721,0.128799,0.00343539,0,0.463373,0
0.00504316,0.212219,0.554286,0.034687,0.757764,0.489602,0.244879,0.153167,0.012642,0.305153,0.212545,0.207647,0.13378,0.00437272,0,0.448041,0
0.0631906,0.215434,0.268571,0.0266059,0.583851,0.421193,0.422614,0.136892,0.0930071,0.161537,0.446081,0.269314,0.28652,0.00502717,0,0.998296,0
0.0895428,0.209003,0.291429,0.0693331,0.608695,0.352336,0.567111,0.113574,0.00316051,0.141857,0.270923,0.0947014,0.159067,0.00793723,0.0109982,0.463373,0
0.0181834,0.276527,0.382857,0.0252408,0.590062,0.411688,0.712155,0.11558,0.183228,0.103043,0.110741,0.0682738,0.055332,0.00427388,0.0221957,0.821124,0
0.0622785,0.212219,0.451429,0.0118996,0.645962,0.358418,0.343678,0.0787076,0.0223482,0.193724,0.144373,0.2578,0.104343,0.00226917,0,0.998296,0
0.0417396,0.237942,0.697143,0.0793005,0.677018,0.380175,0.163052,0.0824931,0.0984335,0.028702,0.0534984,0.0367666,0.1329,0.00329845,0,0.463373,0
0.0845764,0.21865,0.634286,0.0640398,0.708074,0.361505,0.304723,0.077865,0,0.179577,0.154379,0.179211,0.138923,0.0163764,0,0.463373,0
0.0406593,0.22508,0.285714,0.0237975,0.565217,0.37993,0.476617,0.117157,0.0576739,0.137905,0.390927,0.15924,0.236151,0.00262858,0.026061,0.252129,0
0.0147032,0.21865,0.354286,0.059465,0.645963,0.44227,0.723362,0.0028716,0.00316051,0.132914,0.0337505,0.133125,0.0460993,0.00491613,0.000438334,0.463373,0
