Dis_to_TertiaryHistory2.tif,wh_df_dem.tif,wh_df_pre.tif,wh_df_slope.tif,wh_df_tem.tif,wh_dist_gov.tif,wh_dist_highspdstation.tif,wh_dist_highway.tif,wh_dist_openwater.tif,wh_dist_primary.tif,wh_dist_railway.tif,wh_dist_secondary.tif,wh_dist_trunk.tif,wh_gdp2010.tif,wh_Pop.tif,wh_soiltype.tif,Type
0.0706493,0.209003,0.188571,0.0303343,0.403727,0.476581,0.472612,0.0211994,0.51169,0.159762,0.12471,0.00965537,0.335729,0.0029653,0,0.465077,0
0.0579964,0.209003,0.154286,0.0237975,0.453416,0.25047,0.393734,0,0.322821,0.378438,0.141408,0.112102,0.209295,0.00341843,0,0.465077,0
0.0614045,0.221865,0.245714,0.0303343,0.565217,0.242194,0.235889,0.0548619,0.00893927,0.408854,0.112435,0.15924,0.130595,0.00213706,0.0132297,0.449744,0
0.185794,0.21865,0.445714,0.059465,0.596273,0.145668,0.215475,0.104271,0,0.115114,0.0737324,0.0874331,0.234937,0.043062,0.0235505,1,0
0.0112769,0.234727,0.194286,0.059465,0.329192,0.653086,0.472699,0.0844564,0.100393,0.0282071,0.00103034,0.181613,0.422721,0.00366962,0.000159394,0.262351,0
0.0203296,0.21865,0.188571,0.0118996,0.347826,0.56932,0.467647,0.0417372,0.275617,0.0332483,0.0571259,0.0125891,0.386987,0.117166,0.0568241,0.241908,1
0.0590825,0.212219,0.148571,0.0420602,0.385093,0.503513,0.470119,0.0014358,0.437488,0.102082,0.104756,0.0178036,0.350618,0.00332423,0,0.241908,0
0.0706043,0.209003,0.12,0.0336517,0.416149,0.317609,0.421937,0.0369144,0.381218,0.446561,0.202453,0.162256,0.247806,0.00332423,0.00637577,0.517888,0
0.128798,0.21865,0.251429,0.0188143,0.552795,0.189328,0.262227,0.138054,0.0452516,0.220815,0.171151,0.012954,0.12552,0.00301139,0,0.449744,0
0.11591,0.237942,0.171429,0.0303343,0.559006,0.201043,0.271248,0.0373309,0.049972,0.0842878,0.0133944,0.0583331,0.139193,0.0774169,0.0305639,0.262351,0
0.0277374,0.237942,0.365714,0.0490452,0.571428,0.172863,0.232036,0.0231516,0.00316051,0.0167822,0.0154551,0.101496,0.191485,0.00420945,0.0206017,0.262351,0
0.0268048,0.22508,0.188571,0.0303343,0.347826,0.576483,0.467874,0.0470321,0.257091,0.0503466,0.051733,0.00431801,0.391235,0.117166,0.0568241,0.241908,0
0.0657548,0.212219,0.188571,0.0188143,0.403727,0.471625,0.473878,0.0224279,0.520141,0.165222,0.126514,0.0164425,0.333694,0.0029653,0,0.465077,0
0.0630899,0.209003,0.154286,0.0252408,0.453416,0.264519,0.401008,0.00908081,0.374624,0.423938,0.154802,0.158801,0.218151,0.0138648,0,0.465077,0
0.0756474,0.215434,0.234286,0.0857082,0.490683,0.181999,0.352451,0.0453359,0.0764425,0.177785,0.0930963,0.10515,0.164805,0.0110395,0.00231122,0.449744,0
0.0453885,0.221865,0.234286,0.034687,0.521739,0.163029,0.310729,0.0754582,0.0254808,0.010614,0.107798,0.0808403,0.141885,0.00235117,0,0.449744,0
0.157553,0.209003,0.262857,0.0188143,0.552795,0.176422,0.273699,0.12217,0.0252841,0.160004,0.153552,0.0583331,0.127154,0.00279561,0,0.449744,0
0.0311902,0.237942,0.365714,0.034687,0.571428,0.173824,0.23223,0.0187206,0.00316051,0.0142895,0.0124069,0.1103,0.189455,0.00420945,0.0206017,0.262351,0
0.0588669,0.205788,0.148571,0.00841439,0.385093,0.504903,0.471768,0.0014358,0.428864,0.0949345,0.101858,0.0152665,0.351327,0.00332423,0,0.241908,0
0.0678956,0.209003,0.188571,0.0303343,0.403727,0.462873,0.475833,0.0284999,0.511895,0.182552,0.132302,0.0288047,0.328696,0.0029653,0,0.465077,0
0.0801371,0.21865,0.137143,0,0.409937,0.332899,0.430711,0.0411151,0.36749,0.412788,0.21749,0.14773,0.256881,0.00331268,0,0.465077,0
0.0756474,0.212219,0.12,0.058868,0.416149,0.315506,0.423039,0.0337948,0.375715,0.444689,0.20056,0.169038,0.246578,0.00332423,0,0.517888,0
0.0428669,0.221865,0.234286,0.0188143,0.521739,0.161916,0.311374,0.0767986,0.0282684,0.010614,0.106922,0.0838407,0.141308,0.00235117,0,0.449744,0
0.116812,0.212219,0.251429,0.0893305,0.552795,0.19267,0.259621,0.13035,0.0380576,0.244353,0.165702,0.0030533,0.124063,0.00301139,0,0.449744,0
0.108779,0.228296,0.171429,0.0531932,0.559006,0.198141,0.268717,0.0402025,0.0442471,0.0771343,0.010608,0.051906,0.14006,0.0774169,0.0305639,0.262351,0
0.0403453,0.221865,0.251429,0.0252408,0.52795,0.160694,0.31139,0.0786552,0.0341861,0.0079605,0.106604,0.0863603,0.14044,0.00235117,0,0.449744,0
0.209762,0.21865,0.445714,0.037622,0.596273,0.140556,0.211229,0.109949,0.0158025,0.1341,0.0783127,0.106647,0.23451,0.043062,0.00777047,1,0
0.00909169,0.21865,0.188571,0.0761242,0.347826,0.565913,0.47031,0.0438331,0.272483,0.0310584,0.0568931,0.0125891,0.385107,0.117166,0.0568241,0.241908,0
0.059351,0.212219,0.188571,0.0188143,0.403727,0.478882,0.475729,0.0132374,0.493292,0.145169,0.118923,0.0164425,0.337094,0.0029653,0,0.465077,0
0.0582152,0.212219,0.188571,0.0188143,0.403727,0.470481,0.476564,0.0193167,0.515948,0.161406,0.124548,0.0246165,0.332929,0.0029653,0,0.465077,0
0.0727772,0.212219,0.142857,0.0303343,0.428571,0.267819,0.405355,0.00773203,0.387404,0.439144,0.157035,0.176485,0.219633,0.0138648,0,0.517888,0
0.207721,0.221865,0.445714,0.0336517,0.596273,0.139482,0.210396,0.107924,0.0170199,0.135302,0.07689,0.108295,0.233663,0.043062,0.00777047,1,0
0.0169153,0.22508,0.171429,0.0428927,0.360248,0.545294,0.471089,0.0314896,0.319977,0.00750523,0.0706817,0.0573662,0.373973,0.0404378,0.0184499,0.241908,0
0.0248347,0.21865,0.171429,0.0865264,0.360248,0.537831,0.471192,0.0258843,0.338396,0.0226715,0.0762731,0.0492329,0.369741,0.0404378,0.0184499,0.241908,0
0.0580512,0.212219,0.16,0.034687,0.378881,0.508078,0.473287,0.0064211,0.413193,0.0830677,0.0973604,0.0136548,0.353244,0.00332423,0,0.241908,0
0.0557035,0.212219,0.188571,0.0237975,0.403727,0.470104,0.47746,0.0182748,0.514581,0.160202,0.123903,0.0273095,0.332676,0.0029653,0,0.465077,0
0.0941465,0.205788,0.165714,0.037622,0.409937,0.35802,0.445178,0.044533,0.36027,0.360251,0.207119,0.137398,0.270893,0.00331268,0,0.465077,0
0.0588669,0.231511,0.234286,0.037622,0.496894,0.169786,0.342953,0.0572163,0.0466643,0.132675,0.0890932,0.147478,0.155981,0.00738655,0.00231122,0.449744,0
0.037486,0.228296,0.251429,0.0118996,0.52795,0.158388,0.306484,0.0873364,0.0291384,0.015921,0.11088,0.0787963,0.136471,0.00235117,0,0.449744,0
0.106386,0.215434,0.28,0.0420602,0.565217,0.194289,0.258549,0.123929,0.0380576,0.260097,0.161629,0.0110088,0.122796,0.00301139,0,0.449744,0
0.117626,0.228296,0.188571,0.0356922,0.57764,0.199989,0.273375,0.0430741,0.018963,0.0817433,0.0130329,0.0567946,0.132878,0.0156701,0,0.449744,0
0.198309,0.22508,0.445714,0.0168282,0.596273,0.138619,0.210706,0.103388,0.0170199,0.130535,0.0734439,0.104439,0.232667,0.043062,0.00777047,1,0
0.0203296,0.221865,0.171429,0.034687,0.360248,0.543904,0.472003,0.03188,0.320834,0.00750523,0.0708542,0.0533235,0.373142,0.0404378,0.0184499,0.241908,0
0.0530132,0.215434,0.16,0.0266059,0.378881,0.514097,0.473816,0.0121832,0.395165,0.0678072,0.0919085,0.0185725,0.356614,0.00332423,0,0.241908,0
0.0550722,0.205788,0.188571,0.034687,0.403727,0.46553,0.478868,0.0204066,0.511817,0.167927,0.126514,0.0348129,0.330045,0.0029653,0,0.465077,0
0.0882913,0.212219,0.137143,0.034687,0.409937,0.324886,0.430928,0.0337948,0.356732,0.41654,0.210121,0.165583,0.25223,0.00332423,0,0.465077,0
0.0782909,0.212219,0.228571,0.0252408,0.484472,0.216113,0.389168,0.0263578,0.208354,0.306304,0.112515,0.0388621,0.189529,0.018381,0,0.465077,0
0.0979205,0.221865,0.28,0.0928101,0.565217,0.209355,0.251275,0.0979823,0.0223482,0.31842,0.146069,0.0618245,0.122633,0.00940655,0.0229926,0.449744,0
0.110519,0.241158,0.171429,0.0564167,0.559006,0.1971,0.270418,0.0445099,0.0317627,0.0764005,0.010608,0.0477916,0.135176,0.0156701,0,0.262351,0
0.255776,0.221865,0.405714,0.0677888,0.590062,0.138026,0.207957,0.127083,0.0170199,0.160202,0.0791219,0.132282,0.237273,0.064907,0.00777047,0.262351,0
0.0553026,0.215434,0.16,0.0266059,0.378881,0.513757,0.474718,0.0132374,0.393582,0.0664965,0.0912884,0.0155688,0.356379,0.00332423,0,0.241908,0
0.109478,0.212219,0.217143,0.0428927,0.409938,0.376206,0.455359,0.0186654,0.366455,0.324607,0.191857,0.135588,0.280889,0.00254814,0,0.465077,0
0.0838212,0.209003,0.12,0.0452982,0.416149,0.298311,0.41997,0.0231961,0.373983,0.463452,0.185947,0.195125,0.237532,0.00332423,0,0.517888,0
0.0806906,0.209003,0.142857,0.0252408,0.428571,0.28606,0.415698,0.0163707,0.390128,0.484087,0.174761,0.210523,0.230656,0.0138648,0,0.517888,0
0.0801371,0.205788,0.228571,0.0452982,0.484472,0.216073,0.389444,0.0256844,0.21012,0.30856,0.113141,0.0410779,0.190014,0.018381,0,0.465077,0
0.0428669,0.212219,0.262857,0.0428927,0.546583,0.241268,0.239459,0.0548619,0.0113954,0.411258,0.109667,0.166594,0.125613,0.00269154,0.0132297,0.449744,0
0.0681294,0.234727,0.171429,0.0950583,0.559006,0.185932,0.256303,0.0439271,0.0170199,0.0463414,0,0.060143,0.150604,0.0774169,0.0147838,0.262351,0
0.0559882,0.241158,0.365714,0.109496,0.571428,0.175177,0.23138,0.00406106,0.00446963,0.0154724,0.00230391,0.141147,0.183112,0.00420945,0,0.262351,0
0.0303639,0.231511,0.194286,0.0252408,0.329192,0.662823,0.479837,0.09814,0.0629727,0.0026535,0.013434,0.192455,0.414914,0.00366962,0.000159394,0.262351,0
0.0338306,0.234727,0.194286,0.00841439,0.329192,0.656321,0.478834,0.0949477,0.0706711,0.00750523,0.00874273,0.180764,0.417706,0.00366962,0.000159394,0.262351,0
0.0631906,0.215434,0.16,0.0188143,0.378881,0.508107,0.475024,0.00963166,0.405852,0.0783569,0.0952606,0.00965537,0.35337,0.00332423,0,0.241908,0
0.0495412,0.209003,0.188571,0.0266059,0.403727,0.477416,0.47842,0.00963166,0.487682,0.14126,0.117015,0.0246165,0.336349,0.0029653,0,0.465077,0
0.0609368,0.234727,0.234286,0.0303343,0.496894,0.167505,0.345504,0.0591996,0.0399776,0.137982,0.0868486,0.139285,0.155735,0.00738655,0.00231122,0.449744,0
0.0287504,0.22508,0.257143,0.0336517,0.546584,0.154996,0.309039,0.0886135,0.0399776,0.00956733,0.107989,0.0873264,0.135846,0.00235117,0,0.449744,0
0.0342972,0.215434,0.257143,0.0677888,0.546584,0.155177,0.305988,0.091824,0.0380576,0.0218813,0.11121,0.0737862,0.134495,0.00251764,0,0.449744,0
0.146208,0.212219,0.28,0.0252408,0.559006,0.168802,0.278659,0.128783,0.0474076,0.156557,0.149172,0.0415293,0.123447,0.0390249,0,0.449744,0
0.0934347,0.202572,0.28,0.0504659,0.565217,0.204744,0.253612,0.103537,0.032231,0.307806,0.150221,0.0500778,0.121664,0.00940655,0.0229926,0.449744,0
0.0588129,0.228296,0.211429,0.0490452,0.552795,0.18336,0.253026,0.0430262,0.0271877,0.0379923,0.00230391,0.0653434,0.153585,0.0774169,0.0147838,0.262351,0
0.0595114,0.244373,0.314286,0.0490452,0.571428,0.175021,0.231763,0.00321055,0.00446963,0.0142895,0.00145712,0.143537,0.182479,0.00420945,0,0.262351,0
0.151505,0.221865,0.44,0.0751919,0.602484,0.138731,0.211235,0.0798389,0.00316051,0.111951,0.0560566,0.0964088,0.225538,0.0220015,0,1,0
0.283966,0.221865,0.405714,0.0490452,0.590062,0.13776,0.206388,0.139362,0,0.177011,0.0803666,0.148705,0.239287,0.064907,0.0224347,0.262351,0
0.0929913,0.212219,0.12,0.0452982,0.416149,0.310609,0.427732,0.0254425,0.354907,0.433431,0.197681,0.186351,0.244568,0.00332423,0,0.517888,0
0.0726023,0.22508,0.274286,0.0827802,0.552795,0.156572,0.29671,0.105948,0.0316051,0.068991,0.122476,0.0260874,0.128961,0.0127083,0,0.449744,0
0.116239,0.221865,0.274286,0.00841439,0.552795,0.161497,0.287166,0.117007,0.0509617,0.114101,0.135821,0.0125891,0.1257,0.0390249,0,0.449744,0
0.121167,0.215434,0.274286,0.0452982,0.552795,0.162188,0.286076,0.118443,0.0521244,0.119408,0.137453,0.0152665,0.125374,0.0390249,0,0.449744,0
0.0135791,0.221865,0.262857,0.0252408,0.546583,0.250242,0.238589,0.0468784,0.00316051,0.399684,0.100452,0.162858,0.120436,0.00269154,0.0132297,0.449744,0
0.0303639,0.237942,0.194286,0.0266059,0.329192,0.660136,0.481273,0.099734,0.0593806,0.0026535,0.0131141,0.183833,0.414946,0.00366962,0.0696952,0.262351,0
0.0857338,0.212219,0.188571,0.0237975,0.459627,0.237406,0.399618,0.0128422,0.294403,0.37618,0.131343,0.113343,0.203169,0.00341843,0,0.465077,0
0.0287504,0.21865,0.257143,0.0761242,0.546584,0.152897,0.307936,0.0937569,0.0442471,0.0185745,0.108968,0.0792094,0.133583,0.0127083,0,0.449744,0
0.0789782,0.221865,0.274286,0.0452982,0.552795,0.156135,0.295692,0.109159,0.034909,0.0769515,0.124069,0.0193107,0.127711,0.0127083,0,0.449744,0
0.0320945,0.234727,0.194286,0.0237975,0.329192,0.652285,0.481027,0.0976451,0.0676378,0.00956733,0.00804722,0.167931,0.417775,0.00366962,0.0696952,0.262351,0
0.0475771,0.21865,0.188571,0.0475819,0.403727,0.459464,0.482981,0.0203053,0.491741,0.170754,0.12715,0.050541,0.326657,0.0029653,0,0.465077,0
0.101648,0.205788,0.137143,0.037622,0.409937,0.326167,0.4359,0.0292847,0.339648,0.40153,0.212073,0.172855,0.253182,0.00331268,0,0.465077,0
0.0907769,0.212219,0.142857,0.0303343,0.428571,0.28083,0.416888,0.0109347,0.383165,0.484087,0.170518,0.222074,0.227974,0.0138648,0,0.517888,0
0.0907769,0.205788,0.142857,0.0252408,0.428571,0.27802,0.415678,0.00963166,0.387713,0.483564,0.167873,0.222388,0.22635,0.0138648,0,0.517888,0
0.132665,0.221865,0.28,0.0564167,0.559006,0.161947,0.284846,0.124659,0.0568891,0.132675,0.140376,0.0195506,0.123354,0.0390249,0,0.449744,0
0.121795,0.215434,0.44,0.0420602,0.602484,0.140029,0.212062,0.0621223,0,0.0964795,0.0432866,0.0977532,0.216401,0.0220015,0,1,0
0.0232478,0.228296,0.182857,0.0303343,0.341615,0.646604,0.481306,0.0967969,0.0761151,0.0154724,0.00582849,0.15836,0.419216,0.00366962,0.0696952,0.262351,0
0.0207935,0.228296,0.188571,0.0168282,0.347826,0.574217,0.476043,0.0586047,0.232012,0.0617188,0.0449233,0.0204821,0.389895,0.117166,0.105479,0.241908,0
0.0378237,0.209003,0.188571,0.034687,0.403727,0.469645,0.482589,0.00963166,0.49966,0.147454,0.118467,0.0415293,0.332377,0.0029653,0,0.465077,0
0.110978,0.205788,0.165714,0.0303343,0.409937,0.350605,0.447625,0.0363232,0.336813,0.356499,0.206326,0.156196,0.266787,0.00331268,0,0.465077,0
0.0979205,0.215434,0.12,0.037622,0.416149,0.299278,0.424878,0.019156,0.354837,0.448442,0.187584,0.202763,0.238367,0.00332423,0,0.517888,0
0.0932985,0.205788,0.142857,0.0266059,0.447205,0.266274,0.41218,0.0028716,0.389153,0.457265,0.157747,0.199799,0.220077,0.0138648,0,0.517888,0
0.0671423,0.22508,0.274286,0.0420602,0.509317,0.169041,0.354828,0.0591996,0.0404743,0.16736,0.0835593,0.10515,0.15868,0.0024786,0.00231122,0.449744,0
0.0183574,0.21865,0.257143,0.037622,0.546584,0.150524,0.312314,0.0931613,0.0529798,0.005307,0.10411,0.0955833,0.133797,0.00246691,0,0.449744,0
0.08073,0.212219,0.274286,0.037622,0.552795,0.209738,0.252887,0.0939546,0.0379261,0.336995,0.141922,0.0723831,0.120153,0.00940655,0.0229926,0.449744,0
0.0495412,0.22508,0.262857,0.0420602,0.546583,0.235978,0.243441,0.0610512,0.0202371,0.402397,0.113356,0.155688,0.124337,0.00269154,0.0132297,0.449744,0
0.11525,0.21865,0.165714,0.0723222,0.409937,0.357201,0.451929,0.0372756,0.336694,0.341488,0.200157,0.157622,0.270497,0.00331268,0,0.465077,0
0.110778,0.212219,0.165714,0.034687,0.409937,0.339076,0.443407,0.03188,0.331853,0.37339,0.209952,0.164425,0.260784,0.00331268,0,0.465077,0
0.0151295,0.22508,0.251429,0.0538534,0.540372,0.149821,0.319107,0.0872183,0.0404743,0.021228,0.0974476,0.1126,0.13707,0.00246691,0,0.449744,0
0.134497,0.21865,0.28,0.0118996,0.559006,0.16026,0.285785,0.127851,0.0632102,0.135329,0.140039,0.0172721,0.12195,0.0390249,0,0.449744,0
0.0281921,0.231511,0.262857,0.0303343,0.546583,0.261969,0.239054,0.0391898,0.00446963,0.383428,0.0880324,0.152939,0.1127,0.0107016,0,0.449744,1
0.0867658,0.234727,0.171429,0.0640398,0.559006,0.186809,0.262801,0.0531247,0.0562712,0.0567254,0.00291424,0.0246165,0.137909,0.0774169,0.0147838,0.262351,0
0.106982,0.209003,0.154286,0.0252408,0.416149,0.315732,0.434498,0.022702,0.334133,0.410916,0.203293,0.190042,0.24773,0.00332423,0,0.465077,0
0.0983417,0.209003,0.142857,0.0188143,0.447205,0.273394,0.416921,0.00406106,0.384298,0.478955,0.163626,0.222388,0.223667,0.0138648,0,0.517888,0
0.0126079,0.209003,0.257143,0.058868,0.546584,0.148307,0.314814,0.0927844,0.0607114,0,0.101393,0.10515,0.134084,0.00246691,0,0.449744,0
0.0816696,0.221865,0.274286,0.0336517,0.552795,0.152265,0.296676,0.114297,0.0483465,0.0822585,0.123611,0.0195506,0.12546,0.0127083,0,0.449744,0
0.14282,0.21865,0.28,0.0266059,0.559006,0.160899,0.284436,0.131985,0.0663707,0.145943,0.142887,0.0220176,0.120768,0.0390249,0,0.449744,0
0.0732995,0.205788,0.257143,0.0188143,0.552795,0.279983,0.230078,0.0295998,0,0.379905,0.0720134,0.153153,0.106372,0.0107016,0,0.449744,0
0.206539,0.215434,0.36,0.0237975,0.577639,0.128531,0.20342,0.0973491,0.0254808,0.150713,0.069729,0.128855,0.228147,0.043062,0.00777047,0.262351,0
0.242832,0.215434,0.36,0.0677888,0.577639,0.128458,0.202631,0.114008,0.00446963,0.166559,0.0820659,0.142952,0.231832,0.043062,0.00777047,0.262351,0
0.250145,0.221865,0.314286,0.0188143,0.571428,0.128705,0.202564,0.117718,0.00316051,0.169762,0.0847953,0.145825,0.23266,0.043062,0.00777047,0.262351,0
0.00504316,0.22508,0.194286,0.0356922,0.347826,0.611147,0.48017,0.0841385,0.14166,0.0819584,0.0166137,0.110088,0.410311,0.0100739,0.0496115,0.262351,0
0.106386,0.212219,0.148571,0.0266059,0.428571,0.303443,0.429879,0.0172893,0.339957,0.431551,0.191691,0.204776,0.240697,0.00332423,0,0.465077,0
0.0788171,0.221865,0.28,0.0490452,0.565217,0.191579,0.262025,0.119068,0.0620941,0.283925,0.149914,0.0172721,0.117255,0.0386003,0,0.449744,0
0.112909,0.234727,0.24,0.0840476,0.559006,0.20472,0.282729,0.04907,0.0221236,0.0919582,0,0.111977,0.115921,0.0156701,0.00749153,0.449744,1
0.0338306,0.237942,0.297143,0.0188143,0.608695,0.169607,0.231784,0.0135453,0,0.0142895,0.0109527,0.140651,0.174133,0.109128,0.0211197,1,0
0.202544,0.21865,0.36,0.037622,0.577639,0.127594,0.202697,0.0941956,0.0260622,0.150877,0.067446,0.130544,0.227049,0.043062,0.00777047,0.262351,0
0.119476,0.212219,0.171429,0.0118996,0.428571,0.344669,0.448639,0.0292847,0.32313,0.356499,0.204955,0.169698,0.263296,0.00331268,0,0.465077,0
0.0534908,0.209003,0.257143,0.037622,0.546584,0.147753,0.303654,0.108524,0.0537286,0.05307,0.114442,0.0492329,0.127307,0.0127083,0,0.449744,0
0.0835553,0.215434,0.274286,0.0118996,0.552795,0.150355,0.297536,0.117508,0.0551959,0.084912,0.123099,0.0215901,0.124029,0.0127083,0,0.449744,0
0.1939,0.221865,0.36,0.0188143,0.577639,0.126954,0.2031,0.0897118,0.0291384,0.146904,0.064014,0.128166,0.226061,0.043062,0.00777047,0.262351,0
0.0257152,0.212219,0.188571,0.0188143,0.403727,0.465769,0.486416,0.00717901,0.497757,0.145943,0.117477,0.0550441,0.330207,0.0029653,0,0.465077,0
0.0339244,0.212219,0.188571,0.0188143,0.403727,0.458358,0.487315,0.0135453,0.481114,0.159497,0.123099,0.0637547,0.326016,0.0029653,0,0.465077,0
0.103385,0.212219,0.165714,0.0452982,0.465838,0.238613,0.406985,0.0167442,0.304214,0.39994,0.13293,0.140882,0.204466,0.00246228,0,0.517888,0
0.00713211,0.21865,0.251429,0.034687,0.540372,0.145784,0.323568,0.0890661,0.0396011,0.031842,0.0926161,0.124588,0.13665,0.00246691,0,0.449744,0
0.150452,0.196141,0.405714,0,0.621118,0.0984774,0.243234,0.309847,0,0.252975,0.0990468,0.244435,0.290588,0.0195929,0,0.262351,0
0.0232478,0.234727,0.2,0.0950583,0.329192,0.687537,0.491472,0.120513,0.0442471,0.0639047,0.0379132,0.174065,0.400244,0.109769,0.120343,0.262351,0
0.125624,0.212219,0.171429,0.0452982,0.428571,0.34677,0.450886,0.0290373,0.317627,0.348993,0.202988,0.171665,0.264718,0.0031974,0,0.465077,0
0.0271583,0.209003,0.262857,0.0452982,0.521739,0.152701,0.343539,0.0763004,0.00316051,0.111384,0.07947,0.157977,0.146806,0.0024786,0.00231122,0.449744,0
0.0248347,0.205788,0.262857,0.0452982,0.521739,0.151967,0.342878,0.076624,0.00316051,0.108794,0.0797167,0.160291,0.14642,0.0024786,0.00231122,0.449744,0
0.00356605,0.215434,0.251429,0.0237975,0.540372,0.144559,0.323596,0.0909216,0.0439072,0.0291885,0.0923061,0.126666,0.135768,0.00246691,0,0.449744,0
0.0706493,0.228296,0.211429,0.0168282,0.559006,0.179938,0.257725,0.0589379,0.0596323,0.0427864,0.00206068,0.0136548,0.139822,0.0774169,0.0147838,0.262351,0
0.236034,0.21865,0.36,0,0.577639,0.123806,0.200067,0.106868,0,0.1697,0.0769727,0.147572,0.228986,0.043062,0.00777047,0.262351,0
0.252876,0.22508,0.314286,0.0188143,0.571428,0.124262,0.198948,0.114954,0,0.17944,0.0826973,0.157386,0.23033,0.043062,0.00777047,0.262351,0
0.137605,0.221865,0.205714,0.0266059,0.416149,0.368797,0.462153,0.018885,0.328206,0.307715,0.186341,0.166258,0.277425,0.00320514,0,0.465077,0
0.11525,0.212219,0.148571,0.0303343,0.428571,0.29543,0.429642,0.0109347,0.334028,0.437184,0.184779,0.220113,0.236373,0.00308106,0,0.465077,0
0.108428,0.212219,0.165714,0.0452982,0.465838,0.250827,0.412679,0.0103537,0.345899,0.434429,0.144027,0.179132,0.211486,0.00311392,0,0.517888,0
0.108428,0.209003,0.165714,0.034687,0.465838,0.248084,0.411611,0.0122675,0.336991,0.427246,0.141472,0.17123,0.209889,0.00311392,0,0.517888,0
0.108428,0.212219,0.165714,0,0.465838,0.235487,0.408001,0.0205576,0.295892,0.397715,0.130039,0.138883,0.202661,0.00246228,0,0.517888,0
0.108428,0.205788,0.205714,0.0188143,0.490683,0.224991,0.404159,0.0276182,0.261483,0.36998,0.120479,0.110088,0.196435,0.00246228,0,0.465077,0
0.0225537,0.205788,0.262857,0.0538534,0.521739,0.150912,0.342878,0.076624,0.00316051,0.108794,0.0797167,0.160291,0.14642,0.0024786,0.00231122,0.449744,0
0.113471,0.228296,0.274286,0.0356922,0.552795,0.150912,0.29296,0.127139,0.0799552,0.114101,0.130918,0.00431801,0.120711,0.0390249,0,0.449744,0
0.0717211,0.21865,0.274286,0.0266059,0.571428,0.181105,0.268542,0.133476,0.0622548,0.25739,0.150391,0.00965537,0.115032,0.0386003,0,0.449744,0
0.101648,0.231511,0.182857,0.0420602,0.559006,0.199778,0.280135,0.0536076,0.0240697,0.0844547,0.00103034,0.107561,0.116007,0.0156701,0.00749153,0.449744,0
0.0909169,0.196141,0.348571,0,0.590062,0.143029,0.212454,0.0315223,0.00316051,0.0791615,0.02144,0.120053,0.201767,0.00420945,0,0.262351,0
0.114336,0.221865,0.348571,0.124772,0.590062,0.13566,0.208029,0.0457884,0.0192246,0.0997448,0.0315392,0.122931,0.209995,0.0220015,0,0.262351,0
0.128105,0.22508,0.36,0.037622,0.577639,0.132512,0.206359,0.0537612,0.0221236,0.109696,0.0373348,0.11943,0.214477,0.0220015,0,0.262351,0
0.192038,0.21865,0.36,0.034687,0.577639,0.123937,0.200636,0.084761,0.0227907,0.151621,0.0606065,0.135175,0.223779,0.043062,0,0.262351,0
0.20603,0.21865,0.36,0.0693331,0.577639,0.123152,0.199999,0.091633,0.0141342,0.15819,0.0657483,0.139553,0.225263,0.043062,0.00777047,0.262351,0
0.0315953,0.228296,0.194286,0.0266059,0.347826,0.589244,0.483206,0.0792948,0.176904,0.105073,0.0276853,0.0728325,0.398251,0.117166,0.105479,0.262351,0
0.0903908,0.196141,0.348571,0,0.590062,0.143242,0.212202,0.0283184,0.00316051,0.0780418,0.0191655,0.123988,0.200396,0.00420945,0,0.262351,0
0.181589,0.22508,0.36,0.0672661,0.577639,0.123766,0.201277,0.0792818,0.0298162,0.144293,0.0563023,0.13115,0.222586,0.043062,0,0.262351,0
0.00356605,0.241158,0.194286,0.0840476,0.329192,0.668302,0.491005,0.117077,0.0192246,0.0360915,0.0269666,0.187473,0.406258,0.00366962,0.120343,0.262351,0
0.123968,0.212219,0.154286,0.0452982,0.416149,0.310153,0.437491,0.0149902,0.313671,0.405283,0.199293,0.206476,0.245016,0.00308106,0,0.465077,0
0.108779,0.228296,0.28,0.0612208,0.559006,0.159639,0.283418,0.147497,0.0871865,0.175131,0.149414,0.0288047,0.115692,0.0390249,0,0.449744,0
0.0634918,0.215434,0.28,0.0420602,0.565217,0.187225,0.266089,0.123053,0.0693154,0.283714,0.145,0.00965537,0.114033,0.0386003,0,0.449744,0
0.0586505,0.221865,0.257143,0.122217,0.552795,0.27785,0.225152,0.0372756,0.00316051,0.364149,0.0748257,0.13521,0.102594,0.0107016,0,0.449744,0
0.266143,0.237942,0.314286,0.0761242,0.571428,0.122464,0.197182,0.125934,0.0230088,0.195802,0.0907753,0.172855,0.232063,0.064907,0.0224347,0.262351,0
0.272937,0.22508,0.314286,0.0640398,0.571428,0.125591,0.196804,0.139339,0.0360353,0.210163,0.0917003,0.185474,0.234848,0.064907,0.0224347,0.262351,0
0.13134,0.21865,0.28,0.0511614,0.559006,0.150524,0.291472,0.135704,0.0916547,0.132675,0.13521,0,0.117696,0.0390249,0,0.449744,0
0.0632409,0.228296,0.28,0.0640398,0.565217,0.18059,0.268902,0.131413,0.0587889,0.26531,0.147364,0.00610659,0.113789,0.0386003,0,0.449744,0
0.142754,0.212219,0.36,0.0656729,0.577639,0.127365,0.202637,0.0569454,0.0340397,0.123466,0.0397583,0.128238,0.215557,0.0220015,0,0.262351,0
